2017-Dec-26 10:53:28.362435 INFO    [Blockchain] Wrong index in transaction inputs: 38327, expected maximum 36458
2017-Dec-26 10:53:28.378035 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.06000000 and count indexes 3
2017-Dec-26 10:53:28.378035 INFO    [Blockchain] Failed to check ring signature for tx acc50d0d4bedbbc801d0e7075c044e7b29d305fddff38b653bbd1614e5d88bbf
2017-Dec-26 10:53:28.378035 INFO    [Blockchain] Wrong index in transaction inputs: 14645, expected maximum 14471
2017-Dec-26 10:53:28.393635 INFO    [Blockchain] Failed to get output keys for tx with amount = 80.00000000 and count indexes 3
2017-Dec-26 10:53:28.393635 INFO    [Blockchain] Failed to check ring signature for tx 1bae787f944f1a33c6cc050afd31d13b6a602a118493e891c72bad8c43cc31fe
2017-Dec-26 10:53:28.409235 INFO    [Blockchain] Wrong index in transaction inputs: 5926, expected maximum 5857
2017-Dec-26 10:53:28.409235 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00010000 and count indexes 3
2017-Dec-26 10:53:28.409235 INFO    [Blockchain] Failed to check ring signature for tx 6863b494ee37f0e2c73f9c75c035e5d4feab136558397695f64c46181711a662
2017-Dec-26 10:53:28.424835 INFO    [Blockchain] Wrong index in transaction inputs: 37152, expected maximum 36722
2017-Dec-26 10:53:28.424835 INFO    [Blockchain] Failed to get output keys for tx with amount = 1000.00000000 and count indexes 3
2017-Dec-26 10:53:28.424835 INFO    [Blockchain] Failed to check ring signature for tx deb0432caadf86851c3f170b8dc13f2099119f2065496c734d4ae5663f47fc96
2017-Dec-26 10:53:28.440435 INFO    [Blockchain] Wrong index in transaction inputs: 5358, expected maximum 5296
2017-Dec-26 10:53:28.440435 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00006000 and count indexes 3
2017-Dec-26 10:53:28.440435 INFO    [Blockchain] Failed to check ring signature for tx 41a797ef6ce521096ee69ae2f164b43f013a0386c0dddda8b76c84f3eae63f43
2017-Dec-26 10:53:28.471635 INFO    [Blockchain] Wrong index in transaction inputs: 16863, expected maximum 16631
2017-Dec-26 10:53:28.487235 INFO    [Blockchain] Failed to get output keys for tx with amount = 70.00000000 and count indexes 3
2017-Dec-26 10:53:28.487235 INFO    [Blockchain] Failed to check ring signature for tx 35c5d9f310871ae7865f65ace04a0d83378418a74af51012279d170cf1d3165f
2017-Dec-26 10:53:28.502835 INFO    [Blockchain] Wrong index in transaction inputs: 25584, expected maximum 25017
2017-Dec-26 10:53:28.502835 INFO    [Blockchain] Failed to get output keys for tx with amount = 30.00000000 and count indexes 3
2017-Dec-26 10:53:28.502835 INFO    [Blockchain] Failed to check ring signature for tx 8753e9e90f081bed0f7230bfe239fa21f8586e70aabdb4c384e903a3b38f47f5
2017-Dec-26 10:53:28.518436 INFO    [Blockchain] Wrong index in transaction inputs: 40055, expected maximum 38246
2017-Dec-26 10:53:28.518436 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.30000000 and count indexes 3
2017-Dec-26 10:53:28.518436 INFO    [Blockchain] Failed to check ring signature for tx 19bac5cc183721cef1e5dcb4a75607dab3f17d81594b49e3f70d84d8d549bae5
2017-Dec-26 10:53:28.534036 INFO    [Blockchain] Wrong index in transaction inputs: 29, expected maximum 28
2017-Dec-26 10:53:28.534036 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00000093 and count indexes 3
2017-Dec-26 10:53:28.534036 INFO    [Blockchain] Failed to check ring signature for tx d8fa7b8a42c590812ef3595074e088564a1e3c08e0001ef10866c098ce535154
2017-Dec-26 10:53:28.549636 INFO    [Blockchain] Wrong index in transaction inputs: 38667, expected maximum 36747
2017-Dec-26 10:53:28.549636 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.03000000 and count indexes 3
2017-Dec-26 10:53:28.565236 INFO    [Blockchain] Failed to check ring signature for tx cac0ca89ec4376b7e37f3d8a00db530cc5745dc3a713ffb35bf3bd96b805c854
2017-Dec-26 10:53:28.565236 INFO    [Blockchain] Wrong index in transaction inputs: 37132, expected maximum 36722
2017-Dec-26 10:53:28.565236 INFO    [Blockchain] Failed to get output keys for tx with amount = 1000.00000000 and count indexes 3
2017-Dec-26 10:53:28.580836 INFO    [Blockchain] Failed to check ring signature for tx f5cb654d22194f1adf503681b07f29820ee397bcf6310ca428c7c3975de42151
2017-Dec-26 10:53:28.674436 INFO    [Blockchain] Wrong index in transaction inputs: 14631, expected maximum 14471
2017-Dec-26 10:53:28.674436 INFO    [Blockchain] Failed to get output keys for tx with amount = 80.00000000 and count indexes 3
2017-Dec-26 10:53:28.690036 INFO    [Blockchain] Failed to check ring signature for tx 8bdd7dd7da3766dd6e94ebac9c0d3ce631d58bce3b3493270fe2329b9d544933
2017-Dec-26 10:53:28.690036 INFO    [Blockchain] Wrong index in transaction inputs: 1767, expected maximum 1745
2017-Dec-26 10:53:28.690036 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00000002 and count indexes 3
2017-Dec-26 10:53:28.705636 INFO    [Blockchain] Failed to check ring signature for tx 5484060a5323b02521492d4e33854acdc541ba34ed230e4a73f0c7db916f8092
2017-Dec-26 10:53:34.367071 INFO    [protocol] [177.207.78.187:52186 INC] Sync data returned unknown top block: 34027 -> 35689 [1662 blocks (2 days) behind] 
2017-Dec-26 10:53:34.367071 INFO    [protocol] SYNCHRONIZATION started
2017-Dec-26 10:53:39.061894 INFO    [Blockchain] Wrong index in transaction inputs: 1930, expected maximum 1907
2017-Dec-26 10:53:39.061894 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00000009 and count indexes 3
2017-Dec-26 10:53:39.061894 INFO    [Blockchain] Failed to check ring signature for tx b527d70fa49665d8723a4b3afd936570444805b73f1527dda0c883c6b9337653
2017-Dec-26 10:53:39.124295 INFO    [Blockchain] Wrong index in transaction inputs: 29, expected maximum 28
2017-Dec-26 10:53:39.124295 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00000960 and count indexes 3
2017-Dec-26 10:53:39.139895 INFO    [Blockchain] Failed to check ring signature for tx 2b5e5d0d7e08ef79d9c3b265e9c0507850f687206e063c457a8fa971c83a9dd1
2017-Dec-26 10:53:39.139895 INFO    [Blockchain] Wrong index in transaction inputs: 28968, expected maximum 27594
2017-Dec-26 10:53:39.155495 INFO    [Blockchain] Failed to get output keys for tx with amount = 4.00000000 and count indexes 3
2017-Dec-26 10:53:39.155495 INFO    [Blockchain] Failed to check ring signature for tx d37b3fb895f73cf69d9eeb94a67cf3fa137cb5abb7ff3bb5c378bc9eb8e13b00
2017-Dec-26 10:53:39.171095 INFO    [Blockchain] Wrong index in transaction inputs: 32616, expected maximum 31563
2017-Dec-26 10:53:39.171095 INFO    [Blockchain] Failed to get output keys for tx with amount = 20.00000000 and count indexes 3
2017-Dec-26 10:53:39.171095 INFO    [Blockchain] Failed to check ring signature for tx 0359deb6ce93e759d0a3aa0ac2910491db500eb76bb5e1a44e851afe74aa90a1
2017-Dec-26 10:53:39.186695 INFO    [Blockchain] Wrong index in transaction inputs: 20748, expected maximum 20081
2017-Dec-26 10:53:39.186695 INFO    [Blockchain] Failed to get output keys for tx with amount = 8.00000000 and count indexes 3
2017-Dec-26 10:53:39.186695 INFO    [Blockchain] Failed to check ring signature for tx b4e6dc3ea7eb0da7390cc10c5e2b624a1427c1f145353b1b29b010c2735ec989
2017-Dec-26 10:53:39.202295 INFO    [Blockchain] Wrong index in transaction inputs: 28821, expected maximum 27594
2017-Dec-26 10:53:39.202295 INFO    [Blockchain] Failed to get output keys for tx with amount = 4.00000000 and count indexes 3
2017-Dec-26 10:53:39.217895 INFO    [Blockchain] Failed to check ring signature for tx e69f9d4d76f4e6b87523c9ccd2f1835efe9515ad42910b44ccb31928353ce950
2017-Dec-26 10:53:39.249095 INFO    [Blockchain] Wrong index in transaction inputs: 36935, expected maximum 36055
2017-Dec-26 10:53:39.264695 INFO    [Blockchain] Failed to get output keys for tx with amount = 100.00000000 and count indexes 3
2017-Dec-26 10:53:39.264695 INFO    [Blockchain] Failed to check ring signature for tx 32ffcef220ef2e55a880c876dff4d5916821df0191d28c9023b47f4f513992be
2017-Dec-26 10:53:39.280295 INFO    [Blockchain] Wrong index in transaction inputs: 5418, expected maximum 5382
2017-Dec-26 10:53:39.280295 INFO    [Blockchain] Failed to get output keys for tx with amount = 900.00000000 and count indexes 3
2017-Dec-26 10:53:39.280295 INFO    [Blockchain] Failed to check ring signature for tx 7e04c582594c688d64c690646aad81f3f52168524cd991b3f60c3f2d739195ce
2017-Dec-26 10:53:39.295895 INFO    [Blockchain] Wrong index in transaction inputs: 5380, expected maximum 5315
2017-Dec-26 10:53:39.295895 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00080000 and count indexes 3
2017-Dec-26 10:53:39.295895 INFO    [Blockchain] Failed to check ring signature for tx a0ea6c32cfa98d01aeb6978b8fc286bf461cdebbee891b97981b6f65f23b0e22
2017-Dec-26 10:53:39.311495 INFO    [Blockchain] Wrong index in transaction inputs: 38327, expected maximum 36838
2017-Dec-26 10:53:39.311495 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.06000000 and count indexes 3
2017-Dec-26 10:53:39.327095 INFO    [Blockchain] Failed to check ring signature for tx acc50d0d4bedbbc801d0e7075c044e7b29d305fddff38b653bbd1614e5d88bbf
2017-Dec-26 10:53:39.327095 INFO    [Blockchain] Wrong index in transaction inputs: 14645, expected maximum 14495
2017-Dec-26 10:53:39.327095 INFO    [Blockchain] Failed to get output keys for tx with amount = 80.00000000 and count indexes 3
2017-Dec-26 10:53:39.342695 INFO    [Blockchain] Failed to check ring signature for tx 1bae787f944f1a33c6cc050afd31d13b6a602a118493e891c72bad8c43cc31fe
2017-Dec-26 10:53:39.342695 INFO    [Blockchain] Wrong index in transaction inputs: 5926, expected maximum 5867
2017-Dec-26 10:53:39.358295 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00010000 and count indexes 3
2017-Dec-26 10:53:39.358295 INFO    [Blockchain] Failed to check ring signature for tx 6863b494ee37f0e2c73f9c75c035e5d4feab136558397695f64c46181711a662
2017-Dec-26 10:53:39.358295 INFO    [Blockchain] Wrong index in transaction inputs: 37152, expected maximum 36772
2017-Dec-26 10:53:39.373895 INFO    [Blockchain] Failed to get output keys for tx with amount = 1000.00000000 and count indexes 3
2017-Dec-26 10:53:39.373895 INFO    [Blockchain] Failed to check ring signature for tx deb0432caadf86851c3f170b8dc13f2099119f2065496c734d4ae5663f47fc96
2017-Dec-26 10:53:39.389495 INFO    [Blockchain] Wrong index in transaction inputs: 5358, expected maximum 5301
2017-Dec-26 10:53:39.389495 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00006000 and count indexes 3
2017-Dec-26 10:53:39.389495 INFO    [Blockchain] Failed to check ring signature for tx 41a797ef6ce521096ee69ae2f164b43f013a0386c0dddda8b76c84f3eae63f43
2017-Dec-26 10:53:39.436295 INFO    [Blockchain] Wrong index in transaction inputs: 16863, expected maximum 16667
2017-Dec-26 10:53:39.436295 INFO    [Blockchain] Failed to get output keys for tx with amount = 70.00000000 and count indexes 3
2017-Dec-26 10:53:39.451895 INFO    [Blockchain] Failed to check ring signature for tx 35c5d9f310871ae7865f65ace04a0d83378418a74af51012279d170cf1d3165f
2017-Dec-26 10:53:39.451895 INFO    [Blockchain] Wrong index in transaction inputs: 25584, expected maximum 25102
2017-Dec-26 10:53:39.451895 INFO    [Blockchain] Failed to get output keys for tx with amount = 30.00000000 and count indexes 3
2017-Dec-26 10:53:39.467495 INFO    [Blockchain] Failed to check ring signature for tx 8753e9e90f081bed0f7230bfe239fa21f8586e70aabdb4c384e903a3b38f47f5
2017-Dec-26 10:53:39.467495 INFO    [Blockchain] Wrong index in transaction inputs: 40055, expected maximum 38650
2017-Dec-26 10:53:39.483095 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.30000000 and count indexes 3
2017-Dec-26 10:53:39.483095 INFO    [Blockchain] Failed to check ring signature for tx 19bac5cc183721cef1e5dcb4a75607dab3f17d81594b49e3f70d84d8d549bae5
2017-Dec-26 10:53:39.498695 INFO    [Blockchain] Wrong index in transaction inputs: 29, expected maximum 28
2017-Dec-26 10:53:39.498695 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00000093 and count indexes 3
2017-Dec-26 10:53:39.498695 INFO    [Blockchain] Failed to check ring signature for tx d8fa7b8a42c590812ef3595074e088564a1e3c08e0001ef10866c098ce535154
2017-Dec-26 10:53:39.514295 INFO    [Blockchain] Wrong index in transaction inputs: 38667, expected maximum 37105
2017-Dec-26 10:53:39.514295 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.03000000 and count indexes 3
2017-Dec-26 10:53:39.514295 INFO    [Blockchain] Failed to check ring signature for tx cac0ca89ec4376b7e37f3d8a00db530cc5745dc3a713ffb35bf3bd96b805c854
2017-Dec-26 10:53:39.529895 INFO    [Blockchain] Wrong index in transaction inputs: 37132, expected maximum 36772
2017-Dec-26 10:53:39.529895 INFO    [Blockchain] Failed to get output keys for tx with amount = 1000.00000000 and count indexes 3
2017-Dec-26 10:53:39.545495 INFO    [Blockchain] Failed to check ring signature for tx f5cb654d22194f1adf503681b07f29820ee397bcf6310ca428c7c3975de42151
2017-Dec-26 10:53:39.670296 INFO    [Blockchain] Wrong index in transaction inputs: 14631, expected maximum 14495
2017-Dec-26 10:53:39.670296 INFO    [Blockchain] Failed to get output keys for tx with amount = 80.00000000 and count indexes 3
2017-Dec-26 10:53:39.685896 INFO    [Blockchain] Failed to check ring signature for tx 8bdd7dd7da3766dd6e94ebac9c0d3ce631d58bce3b3493270fe2329b9d544933
2017-Dec-26 10:53:39.685896 INFO    [Blockchain] Wrong index in transaction inputs: 1767, expected maximum 1750
2017-Dec-26 10:53:39.685896 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00000002 and count indexes 3
2017-Dec-26 10:53:39.701496 INFO    [Blockchain] Failed to check ring signature for tx 5484060a5323b02521492d4e33854acdc541ba34ed230e4a73f0c7db916f8092
2017-Dec-26 10:53:43.495518 INFO    [protocol] 
2017-Dec-26 10:53:43.495518 INFO    [protocol] **********************************************************************
2017-Dec-26 10:53:43.495518 INFO    [protocol] You are now synchronized with the network. You may now start simplewallet.
2017-Dec-26 10:53:43.495518 INFO    [protocol] 
2017-Dec-26 10:53:43.495518 INFO    [protocol] Please note, that the blockchain will be saved only after you quit the daemon with "exit" command or if you use "save" command.
2017-Dec-26 10:53:43.495518 INFO    [protocol] Otherwise, you will possibly need to synchronize the blockchain again.
2017-Dec-26 10:53:43.495518 INFO    [protocol] 
2017-Dec-26 10:53:43.495518 INFO    [protocol] Use "help" command to see the list of available commands.
2017-Dec-26 10:53:43.495518 INFO    [protocol] **********************************************************************
2017-Dec-26 10:53:47.768141 INFO    [protocol] [189.114.33.155:51738 INC] Sync data returned unknown top block: 34060 -> 35689 [1629 blocks (2 days) behind] 
2017-Dec-26 10:53:47.768141 INFO    [protocol] SYNCHRONIZATION started
2017-Dec-26 10:53:55.660970 INFO    [protocol] [177.133.236.77:52004 INC] Sync data returned unknown top block: 34069 -> 34315 [246 blocks (0 days) behind] 
2017-Dec-26 10:53:55.660970 INFO    [protocol] SYNCHRONIZATION started
2017-Dec-26 10:53:55.879371 INFO    [protocol] [185.202.161.26:54816 INC] Sync data returned unknown top block: 34070 -> 35689 [1619 blocks (2 days) behind] 
2017-Dec-26 10:53:55.879371 INFO    [protocol] SYNCHRONIZATION started
2017-Dec-26 10:53:55.894971 INFO    [protocol] [191.255.91.201:49257 INC] Sync data returned unknown top block: 34071 -> 34769 [698 blocks (0 days) behind] 
2017-Dec-26 10:53:55.894971 INFO    [protocol] SYNCHRONIZATION started
2017-Dec-26 10:53:57.317789 INFO    [Blockchain] Wrong index in transaction inputs: 1930, expected maximum 1912
2017-Dec-26 10:53:57.317789 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00000009 and count indexes 3
2017-Dec-26 10:53:57.333389 INFO    [Blockchain] Failed to check ring signature for tx b527d70fa49665d8723a4b3afd936570444805b73f1527dda0c883c6b9337653
2017-Dec-26 10:53:57.380189 INFO    [Blockchain] Wrong index in transaction inputs: 29, expected maximum 28
2017-Dec-26 10:53:57.380189 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00000960 and count indexes 3
2017-Dec-26 10:53:57.395789 INFO    [Blockchain] Failed to check ring signature for tx 2b5e5d0d7e08ef79d9c3b265e9c0507850f687206e063c457a8fa971c83a9dd1
2017-Dec-26 10:53:57.395789 INFO    [Blockchain] Wrong index in transaction inputs: 28968, expected maximum 27785
2017-Dec-26 10:53:57.411389 INFO    [Blockchain] Failed to get output keys for tx with amount = 4.00000000 and count indexes 3
2017-Dec-26 10:53:57.411389 INFO    [Blockchain] Failed to check ring signature for tx d37b3fb895f73cf69d9eeb94a67cf3fa137cb5abb7ff3bb5c378bc9eb8e13b00
2017-Dec-26 10:53:57.411389 INFO    [Blockchain] Wrong index in transaction inputs: 32616, expected maximum 31710
2017-Dec-26 10:53:57.426989 INFO    [Blockchain] Failed to get output keys for tx with amount = 20.00000000 and count indexes 3
2017-Dec-26 10:53:57.426989 INFO    [Blockchain] Failed to check ring signature for tx 0359deb6ce93e759d0a3aa0ac2910491db500eb76bb5e1a44e851afe74aa90a1
2017-Dec-26 10:53:57.442589 INFO    [Blockchain] Wrong index in transaction inputs: 20748, expected maximum 20203
2017-Dec-26 10:53:57.442589 INFO    [Blockchain] Failed to get output keys for tx with amount = 8.00000000 and count indexes 3
2017-Dec-26 10:53:57.442589 INFO    [Blockchain] Failed to check ring signature for tx b4e6dc3ea7eb0da7390cc10c5e2b624a1427c1f145353b1b29b010c2735ec989
2017-Dec-26 10:53:57.458189 INFO    [Blockchain] Wrong index in transaction inputs: 28821, expected maximum 27785
2017-Dec-26 10:53:57.458189 INFO    [Blockchain] Failed to get output keys for tx with amount = 4.00000000 and count indexes 3
2017-Dec-26 10:53:57.458189 INFO    [Blockchain] Failed to check ring signature for tx e69f9d4d76f4e6b87523c9ccd2f1835efe9515ad42910b44ccb31928353ce950
2017-Dec-26 10:53:57.504989 INFO    [Blockchain] Wrong index in transaction inputs: 36935, expected maximum 36138
2017-Dec-26 10:53:57.520589 INFO    [Blockchain] Failed to get output keys for tx with amount = 100.00000000 and count indexes 3
2017-Dec-26 10:53:57.520589 INFO    [Blockchain] Failed to check ring signature for tx 32ffcef220ef2e55a880c876dff4d5916821df0191d28c9023b47f4f513992be
2017-Dec-26 10:53:57.520589 INFO    [Blockchain] Wrong index in transaction inputs: 5418, expected maximum 5386
2017-Dec-26 10:53:57.536189 INFO    [Blockchain] Failed to get output keys for tx with amount = 900.00000000 and count indexes 3
2017-Dec-26 10:53:57.536189 INFO    [Blockchain] Failed to check ring signature for tx 7e04c582594c688d64c690646aad81f3f52168524cd991b3f60c3f2d739195ce
2017-Dec-26 10:53:57.551789 INFO    [Blockchain] Wrong index in transaction inputs: 5380, expected maximum 5325
2017-Dec-26 10:53:57.551789 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00080000 and count indexes 3
2017-Dec-26 10:53:57.551789 INFO    [Blockchain] Failed to check ring signature for tx a0ea6c32cfa98d01aeb6978b8fc286bf461cdebbee891b97981b6f65f23b0e22
2017-Dec-26 10:53:57.567389 INFO    [Blockchain] Wrong index in transaction inputs: 38327, expected maximum 37097
2017-Dec-26 10:53:57.567389 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.06000000 and count indexes 3
2017-Dec-26 10:53:57.567389 INFO    [Blockchain] Failed to check ring signature for tx acc50d0d4bedbbc801d0e7075c044e7b29d305fddff38b653bbd1614e5d88bbf
2017-Dec-26 10:53:57.582989 INFO    [Blockchain] Wrong index in transaction inputs: 14645, expected maximum 14516
2017-Dec-26 10:53:57.582989 INFO    [Blockchain] Failed to get output keys for tx with amount = 80.00000000 and count indexes 3
2017-Dec-26 10:53:57.598589 INFO    [Blockchain] Failed to check ring signature for tx 1bae787f944f1a33c6cc050afd31d13b6a602a118493e891c72bad8c43cc31fe
2017-Dec-26 10:53:57.598589 INFO    [Blockchain] Wrong index in transaction inputs: 5926, expected maximum 5874
2017-Dec-26 10:53:57.598589 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00010000 and count indexes 3
2017-Dec-26 10:53:57.614189 INFO    [Blockchain] Failed to check ring signature for tx 6863b494ee37f0e2c73f9c75c035e5d4feab136558397695f64c46181711a662
2017-Dec-26 10:53:57.614189 INFO    [Blockchain] Wrong index in transaction inputs: 37152, expected maximum 36811
2017-Dec-26 10:53:57.629789 INFO    [Blockchain] Failed to get output keys for tx with amount = 1000.00000000 and count indexes 3
2017-Dec-26 10:53:57.629789 INFO    [Blockchain] Failed to check ring signature for tx deb0432caadf86851c3f170b8dc13f2099119f2065496c734d4ae5663f47fc96
2017-Dec-26 10:53:57.629789 INFO    [Blockchain] Wrong index in transaction inputs: 5358, expected maximum 5307
2017-Dec-26 10:53:57.645389 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00006000 and count indexes 3
2017-Dec-26 10:53:57.645389 INFO    [Blockchain] Failed to check ring signature for tx 41a797ef6ce521096ee69ae2f164b43f013a0386c0dddda8b76c84f3eae63f43
2017-Dec-26 10:53:57.692189 INFO    [Blockchain] Wrong index in transaction inputs: 16863, expected maximum 16693
2017-Dec-26 10:53:57.692189 INFO    [Blockchain] Failed to get output keys for tx with amount = 70.00000000 and count indexes 3
2017-Dec-26 10:53:57.692189 INFO    [Blockchain] Failed to check ring signature for tx 35c5d9f310871ae7865f65ace04a0d83378418a74af51012279d170cf1d3165f
2017-Dec-26 10:53:57.707789 INFO    [Blockchain] Wrong index in transaction inputs: 25584, expected maximum 25163
2017-Dec-26 10:53:57.707789 INFO    [Blockchain] Failed to get output keys for tx with amount = 30.00000000 and count indexes 3
2017-Dec-26 10:53:57.707789 INFO    [Blockchain] Failed to check ring signature for tx 8753e9e90f081bed0f7230bfe239fa21f8586e70aabdb4c384e903a3b38f47f5
2017-Dec-26 10:53:57.738990 INFO    [Blockchain] Wrong index in transaction inputs: 40055, expected maximum 38963
2017-Dec-26 10:53:57.738990 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.30000000 and count indexes 3
2017-Dec-26 10:53:57.754590 INFO    [Blockchain] Failed to check ring signature for tx 19bac5cc183721cef1e5dcb4a75607dab3f17d81594b49e3f70d84d8d549bae5
2017-Dec-26 10:53:57.754590 INFO    [Blockchain] Wrong index in transaction inputs: 29, expected maximum 28
2017-Dec-26 10:53:57.754590 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00000093 and count indexes 3
2017-Dec-26 10:53:57.770190 INFO    [Blockchain] Failed to check ring signature for tx d8fa7b8a42c590812ef3595074e088564a1e3c08e0001ef10866c098ce535154
2017-Dec-26 10:53:57.770190 INFO    [Blockchain] Wrong index in transaction inputs: 38667, expected maximum 37376
2017-Dec-26 10:53:57.785790 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.03000000 and count indexes 3
2017-Dec-26 10:53:57.785790 INFO    [Blockchain] Failed to check ring signature for tx cac0ca89ec4376b7e37f3d8a00db530cc5745dc3a713ffb35bf3bd96b805c854
2017-Dec-26 10:53:57.785790 INFO    [Blockchain] Wrong index in transaction inputs: 37132, expected maximum 36811
2017-Dec-26 10:53:57.801390 INFO    [Blockchain] Failed to get output keys for tx with amount = 1000.00000000 and count indexes 3
2017-Dec-26 10:53:57.801390 INFO    [Blockchain] Failed to check ring signature for tx f5cb654d22194f1adf503681b07f29820ee397bcf6310ca428c7c3975de42151
2017-Dec-26 10:53:58.004190 INFO    [Blockchain] Wrong index in transaction inputs: 14631, expected maximum 14516
2017-Dec-26 10:53:58.004190 INFO    [Blockchain] Failed to get output keys for tx with amount = 80.00000000 and count indexes 3
2017-Dec-26 10:53:58.004190 INFO    [Blockchain] Failed to check ring signature for tx 8bdd7dd7da3766dd6e94ebac9c0d3ce631d58bce3b3493270fe2329b9d544933
2017-Dec-26 10:53:58.019790 INFO    [Blockchain] Wrong index in transaction inputs: 1767, expected maximum 1752
2017-Dec-26 10:53:58.019790 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00000002 and count indexes 3
2017-Dec-26 10:53:58.035390 INFO    [Blockchain] Failed to check ring signature for tx 5484060a5323b02521492d4e33854acdc541ba34ed230e4a73f0c7db916f8092
2017-Dec-26 10:53:58.893392 INFO    [Blockchain] Wrong index in transaction inputs: 1930, expected maximum 1912
2017-Dec-26 10:53:58.893392 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00000009 and count indexes 3
2017-Dec-26 10:53:58.908992 INFO    [Blockchain] Failed to check ring signature for tx b527d70fa49665d8723a4b3afd936570444805b73f1527dda0c883c6b9337653
2017-Dec-26 10:53:58.955792 INFO    [Blockchain] Wrong index in transaction inputs: 29, expected maximum 28
2017-Dec-26 10:53:58.955792 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00000960 and count indexes 3
2017-Dec-26 10:53:58.971392 INFO    [Blockchain] Failed to check ring signature for tx 2b5e5d0d7e08ef79d9c3b265e9c0507850f687206e063c457a8fa971c83a9dd1
2017-Dec-26 10:53:58.971392 INFO    [Blockchain] Wrong index in transaction inputs: 28968, expected maximum 27787
2017-Dec-26 10:53:58.986992 INFO    [Blockchain] Failed to get output keys for tx with amount = 4.00000000 and count indexes 3
2017-Dec-26 10:53:58.986992 INFO    [Blockchain] Failed to check ring signature for tx d37b3fb895f73cf69d9eeb94a67cf3fa137cb5abb7ff3bb5c378bc9eb8e13b00
2017-Dec-26 10:53:58.986992 INFO    [Blockchain] Wrong index in transaction inputs: 32616, expected maximum 31716
2017-Dec-26 10:53:59.002592 INFO    [Blockchain] Failed to get output keys for tx with amount = 20.00000000 and count indexes 3
2017-Dec-26 10:53:59.002592 INFO    [Blockchain] Failed to check ring signature for tx 0359deb6ce93e759d0a3aa0ac2910491db500eb76bb5e1a44e851afe74aa90a1
2017-Dec-26 10:53:59.018192 INFO    [Blockchain] Wrong index in transaction inputs: 20748, expected maximum 20205
2017-Dec-26 10:53:59.018192 INFO    [Blockchain] Failed to get output keys for tx with amount = 8.00000000 and count indexes 3
2017-Dec-26 10:53:59.018192 INFO    [Blockchain] Failed to check ring signature for tx b4e6dc3ea7eb0da7390cc10c5e2b624a1427c1f145353b1b29b010c2735ec989
2017-Dec-26 10:53:59.033792 INFO    [Blockchain] Wrong index in transaction inputs: 28821, expected maximum 27787
2017-Dec-26 10:53:59.033792 INFO    [Blockchain] Failed to get output keys for tx with amount = 4.00000000 and count indexes 3
2017-Dec-26 10:53:59.033792 INFO    [Blockchain] Failed to check ring signature for tx e69f9d4d76f4e6b87523c9ccd2f1835efe9515ad42910b44ccb31928353ce950
2017-Dec-26 10:53:59.080592 INFO    [Blockchain] Wrong index in transaction inputs: 36935, expected maximum 36143
2017-Dec-26 10:53:59.096192 INFO    [Blockchain] Failed to get output keys for tx with amount = 100.00000000 and count indexes 3
2017-Dec-26 10:53:59.096192 INFO    [Blockchain] Failed to check ring signature for tx 32ffcef220ef2e55a880c876dff4d5916821df0191d28c9023b47f4f513992be
2017-Dec-26 10:53:59.111792 INFO    [Blockchain] Wrong index in transaction inputs: 5418, expected maximum 5386
2017-Dec-26 10:53:59.111792 INFO    [Blockchain] Failed to get output keys for tx with amount = 900.00000000 and count indexes 3
2017-Dec-26 10:53:59.111792 INFO    [Blockchain] Failed to check ring signature for tx 7e04c582594c688d64c690646aad81f3f52168524cd991b3f60c3f2d739195ce
2017-Dec-26 10:53:59.127392 INFO    [Blockchain] Wrong index in transaction inputs: 5380, expected maximum 5325
2017-Dec-26 10:53:59.127392 INFO    [Blockchain] Failed to get output keys for tx with amount = 0.00080000 and count indexes 3
